,Day,Site,Trial_Number,Arm,Var1,Var3
474,475,D,4,Control-III,0.164610834347716,2.04671924764925
475,476,D,4,Control-III,0.182463676189802,1.9033304202268702
476,477,D,4,Control-III,0.201207051874605,1.7615359661017502
477,478,D,4,Control-III,0.220835407335392,1.62238568180274
478,479,D,4,Control-III,0.241342926266827,1.48690978735035
479,480,D,4,Control-III,0.262723531848462,1.35611129886828
480,481,D,4,Control-III,0.284970888545435,1.2309586026028898
481,482,D,4,Control-III,0.308078403985813,1.11237828533025
482,483,D,4,Control-III,0.33203923091407395,1.0012482742318398
483,484,D,4,Control-III,0.35684626922008394,0.8983913370288721
484,485,D,4,Control-III,0.382492168043008,0.8045689904979129
485,486,D,4,Control-III,0.408969327949543,0.7204758624671379
486,487,D,4,Control-III,0.43626990318578995,0.646734549034874
487,488,D,4,Control-III,0.464385804002103,0.583891005085967
488,489,D,4,Control-III,0.493308699050284,0.532410502232793
489,490,D,4,Control-III,0.523030017852323,0.492674184107034
490,491,D,4,Control-III,0.553540953340022,0.464976244505577
491,492,D,4,Control-III,0.584832464464712,0.449521749282576
492,493,D,4,Control-III,0.616895278876322,0.446425118113611
493,494,D,4,Control-III,0.649719895670974,0.455709277372438
494,495,D,4,Control-III,0.683296588206291,0.477305490392148
495,496,D,4,Control-III,0.717615406983635,0.5110538663673939
496,497,D,4,Control-III,0.7526661825963441,0.5567045441299731
497,498,D,4,Control-III,0.788438528743139,0.613919542033496
498,499,D,4,Control-III,0.8249218453058299,0.682275260251254
499,500,D,4,Control-III,0.8621053214903459,0.761265616961122
135,136,D,3,Control-I,0.5725782885607591,0.792816191135888
136,137,D,3,Control-I,0.597104667719539,0.884592014021064
137,138,D,3,Control-I,0.622055080458212,0.9844440568707521
138,139,D,3,Control-I,0.647422133431011,1.09163305009485
139,140,D,3,Control-I,0.673198309832675,1.20536540388966
140,141,D,3,Control-I,0.699375971625839,1.32479908369913
141,142,D,3,Control-I,0.7259473618043549,1.4490498443441102
142,143,D,3,Control-I,0.752904606691854,1.57719777666432
143,144,D,3,Control-I,0.780239718274893,1.70829411820387
144,145,D,3,Control-I,0.807944596569968,1.84136827751657
145,146,D,3,Control-I,0.83601103202372,1.97543502008542
146,147,D,3,Control-I,0.8644307079456021,2.10950176265428
147,148,D,3,Control-I,0.89319520297229,2.2425759219669703
148,149,D,3,Control-I,0.922295993563121,2.37367226350652
149,150,D,3,Control-I,0.951724456525795,2.50182019582673
150,151,D,3,Control-I,0.9814718715716179,2.6260709564717204
151,152,D,3,Control-I,1.01152942389951,2.7455046362811806
152,153,D,3,Control-I,1.04188820680802,2.8592369900759897
153,154,D,3,Control-I,1.07253922433458,2.96642598330009
154,155,D,3,Control-I,1.1034733939211898,3.0662780261497797
155,156,D,3,Control-I,1.13468154910579,3.15805384903496
156,157,D,3,Control-I,1.16615444223847,3.2410739758725096
157,158,D,3,Control-I,1.19788274722175,3.3147237546895294
158,159,D,3,Control-I,1.22985706227412,3.3784579082914306
159,160,D,3,Control-I,1.26206791271596,3.4318045713035796
160,161,D,3,Control-I,1.29450575377712,3.47436878369738
161,162,D,3,Control-I,1.3271609734252299,3.50583541493618
162,163,D,3,Control-I,1.3600238952139398,3.5259714970914797
163,164,D,3,Control-I,1.3930847811503,3.53462794965602
164,165,D,3,Control-I,1.42633383458029,3.53174068328362
165,166,D,3,Control-I,1.4597612030917901,3.5173310742843396
166,167,D,3,Control-I,1.49335698143411,3.49150580636174
167,168,D,3,Control-I,1.52711121445306,3.45445608076405
168,169,D,3,Control-I,1.5610139000409198,3.40645620069703
169,170,D,3,Control-I,1.59505499210028,3.3478615404790197
170,171,D,3,Control-I,1.6292244035208798,3.2791059144738
171,172,D,3,Control-I,1.66351200916869,3.20069836528085
172,173,D,3,Control-I,1.6979076488861697,3.11321939496199
173,174,D,3,Control-I,1.7324011305029499,3.0173166672072798
174,175,D,3,Control-I,1.7669822328559899,2.91370021225958
175,176,D,3,Control-I,1.80164070881836,2.8031371700991405
176,177,D,3,Control-I,1.8363662883356202,2.6864461108074997
177,178,D,3,Control-I,1.8711486814691298,2.5644909741610498
178,179,D,3,Control-I,1.9059775814451498,2.43817467332316
179,180,D,3,Control-I,1.94084266770893,2.30843240999106
180,181,D,3,Control-I,1.97573360898296,2.17622475048964
181,182,D,3,Control-I,2.01064006632834,2.04253051407445
182,183,D,3,Control-I,2.04555169620842,1.9083395260964098
183,184,D,3,Control-I,2.0804581535538,1.7746452896812202
184,185,D,3,Control-I,2.11534909482784,1.64243763017979
185,186,D,3,Control-I,2.15021418109162,1.5126953668476901
186,187,D,3,Control-I,2.18504308106763,1.3863790660098099
187,188,D,3,Control-I,2.2198254742011403,1.2644239293633501
188,189,D,3,Control-I,2.25455105371841,1.14773287007171
189,190,D,3,Control-I,2.28920952968077,1.03716982791127
190,191,D,3,Control-I,2.3237906320338197,0.933553372963581
191,192,D,3,Control-I,2.3582841136506,0.837650645208864
192,193,D,3,Control-I,2.39267975336807,0.7501716748900071
193,194,D,3,Control-I,2.42696735901588,0.671764125697052
194,195,D,3,Control-I,2.4611367704364904,0.603008499691838
195,196,D,3,Control-I,2.49517786249584,0.544413839473825
196,197,D,3,Control-I,2.5290805480837,0.49641395940680294
197,198,D,3,Control-I,2.5628347811026497,0.459364233809107
198,199,D,3,Control-I,2.59643055944497,0.43353896588650503
199,200,D,3,Control-I,2.62985792795648,0.41912935688722797
200,201,D,3,Control-I,2.66310698138646,0.416242090514829
201,202,D,3,Control-I,2.6961678673228198,0.424898543079364
202,203,D,3,Control-I,2.7290307891115404,0.44503462523466997
203,204,D,3,Control-I,2.7616860087596398,0.476501256473467
204,205,D,3,Control-I,2.7941238498208,0.5190654688672659
205,206,D,3,Control-I,2.82633470026264,0.572412131879412
206,207,D,3,Control-I,2.85830901531501,0.636146285481316
207,208,D,3,Control-I,2.8900373202983,0.7097960642983321
208,209,D,3,Control-I,2.92151021343098,0.792816191135888
209,210,D,3,Control-I,2.95271836861557,0.884592014021064
210,211,D,3,Control-I,2.9836525382021803,0.984444056870749
211,212,D,3,Control-I,3.0143035557287403,1.09163305009485
212,213,D,3,Control-I,3.04466233863725,1.20536540388966
213,214,D,3,Control-I,3.07471989096515,1.32479908369913
214,215,D,3,Control-I,3.1044673060109704,1.4490498443441102
215,216,D,3,Control-I,3.13389576897364,1.57719777666432
216,217,D,3,Control-I,3.16299655956447,1.70829411820387
217,218,D,3,Control-I,3.1917610545911606,1.84136827751657
218,219,D,3,Control-I,3.22018073051304,1.97543502008542
219,220,D,3,Control-I,3.2482471659668,2.10950176265427
220,221,D,3,Control-I,3.2759520442618704,2.2425759219669703
221,222,D,3,Control-I,3.30328715584491,2.37367226350652
222,223,D,3,Control-I,3.33024440073241,2.50182019582672
223,224,D,3,Control-I,3.35681579091092,2.6260709564717097
224,225,D,3,Control-I,3.3829934527040897,2.7455046362811806
225,226,D,3,Control-I,3.4087696291057497,2.8592369900759897
226,227,D,3,Control-I,3.4341366820785497,2.96642598330009
227,228,D,3,Control-I,3.45908709481722,3.0662780261497797
228,229,D,3,Control-I,3.483613473976,3.15805384903496
229,230,D,3,Control-I,3.50770855185942,3.2410739758725096
230,231,D,3,Control-I,3.53136518857589,3.3147237546895294
231,232,D,3,Control-I,3.55457637415339,3.3784579082914306
232,233,D,3,Control-I,3.5773352306167,3.4318045713035796
233,234,D,3,Control-I,3.59963501402548,3.47436878369738
234,235,D,3,Control-I,3.6214691164726203,3.50583541493618
235,236,D,3,Control-I,3.64283106804237,3.5259714970914797
236,237,D,3,Control-I,3.66371453872744,3.53462794965602
237,238,D,3,Control-I,3.68411334030475,3.53174068328362
238,239,D,3,Control-I,3.70402142816918,3.51733107428435
239,240,D,3,Control-I,3.7234329031246203,3.49150580636174
240,241,D,3,Control-I,3.7423420131321095,3.45445608076405
241,242,D,3,Control-I,3.76074315501427,3.40645620069703
242,243,D,3,Control-I,3.7786308761156295,3.3478615404790197
243,244,D,3,Control-I,3.79599987591838,3.2791059144738
244,245,D,3,Control-I,3.81284500761302,3.20069836528085
245,246,D,3,Control-I,3.82916127962348,3.11321939496199
246,247,D,3,Control-I,3.84494385708624,3.0173166672072798
247,248,D,3,Control-I,3.8601880632829704,2.91370021225959
248,249,D,3,Control-I,3.8748893810263803,2.8031371700991405
249,250,D,3,Control-I,3.8890434539987497,2.6864461108074997
250,251,D,3,Control-I,3.9026460880427702,2.5644909741610498
251,252,D,3,Control-I,3.91569325240443,2.43817467332316
252,253,D,3,Control-I,3.9281810809273194,2.30843240999106
253,254,D,3,Control-I,3.9401058731983705,2.17622475048964
254,255,D,3,Control-I,3.95146409564424,2.04253051407445
255,256,D,3,Control-I,3.96225238257851,1.9083395260964098
256,257,D,3,Control-I,3.97246753719893,1.7746452896812202
257,258,D,3,Control-I,3.9821065325347202,1.64243763017979
258,259,D,3,Control-I,3.9911665123435403,1.5126953668477
259,260,D,3,Control-I,3.9996447919578304,1.3863790660098099
260,261,D,3,Control-I,4.00753885908037,1.2644239293633501
261,262,D,3,Control-I,4.01484637452872,1.14773287007171
262,263,D,3,Control-I,4.0215651729283195,1.03716982791127
263,264,D,3,Control-I,4.027693263354211,0.933553372963581
264,265,D,3,Control-I,4.03322882992094,0.837650645208864
265,266,D,3,Control-I,4.03817023232068,0.7501716748900071
266,267,D,3,Control-I,4.04251600630924,0.671764125697055
267,268,D,3,Control-I,4.04626486414,0.603008499691838
268,269,D,3,Control-I,4.0494156949454805,0.544413839473825
269,270,D,3,Control-I,4.05196756506652,0.49641395940680294
270,271,D,3,Control-I,4.05391971832892,0.459364233809108
271,272,D,3,Control-I,4.05527157626754,0.43353896588650503
272,273,D,3,Control-I,4.0560227382977,0.41912935688722797
273,274,D,3,Control-I,4.05617298183387,0.416242090514829
274,275,D,3,Control-I,4.05572226235566,0.424898543079364
275,276,D,3,Control-I,4.05467071342097,0.44503462523466997
276,277,D,3,Control-I,4.053018646626439,0.47650125647346603
277,278,D,3,Control-I,4.05076655151513,0.5190654688672659
278,279,D,3,Control-I,4.04791509543142,0.57241213187941
279,280,D,3,Control-I,4.044465123323279,0.636146285481316
280,281,D,3,Control-I,4.0404176574919095,0.7097960642983321
281,282,D,3,Control-I,4.03577389728878,0.792816191135888
282,283,D,3,Control-I,4.03053521876026,0.88459201402106
283,284,D,3,Control-I,4.02470317423986,0.984444056870749
284,285,D,3,Control-I,4.01827949188825,1.09163305009485
285,286,D,3,Control-I,4.01126607518112,1.20536540388966
286,287,D,3,Control-I,4.00366500234523,1.3247990836991201
287,288,D,3,Control-I,3.99547852574248,1.4490498443441102
288,289,D,3,Control-I,3.98670907120258,1.57719777666432
289,290,D,3,Control-I,3.97735923730417,1.70829411820387
290,291,D,3,Control-I,3.96743179460481,1.8413682775165598
291,292,D,3,Control-I,3.95692968482004,1.97543502008542
292,293,D,3,Control-I,3.9458560199516297,2.10950176265427
293,294,D,3,Control-I,3.93421408136548,2.2425759219669703
294,295,D,3,Control-I,3.92200731881924,2.3736722635065095
295,296,D,3,Control-I,3.90923934944009,2.50182019582672
296,297,D,3,Control-I,3.8959139566529304,2.6260709564717097
297,298,D,3,Control-I,3.88203508905921,2.7455046362811806
298,299,D,3,Control-I,3.8676068592669397,2.8592369900759897
299,300,D,3,Control-I,3.8526335426719904,2.96642598330009
300,301,D,3,Control-I,3.8371195761912205,3.0662780261497797
301,302,D,3,Control-I,3.8210695569477098,3.15805384903496
302,303,D,3,Control-I,3.8044882409085603,3.2410739758725096
303,304,D,3,Control-I,3.78738054147556,3.3147237546895294
304,305,D,3,Control-I,3.7697515280292704,3.3784579082914306
305,306,D,3,Control-I,3.75160642442684,3.4318045713035796
306,307,D,3,Control-I,3.73295060745406,3.47436878369738
307,308,D,3,Control-I,3.7137896052321406,3.50583541493618
308,309,D,3,Control-I,3.6941290955795596,3.5259714970914797
309,310,D,3,Control-I,3.67397490432963,3.53462794965602
310,311,D,3,Control-I,3.6533330036041898,3.53174068328362
311,312,D,3,Control-I,3.6322095100439196,3.51733107428435
312,313,D,3,Control-I,3.61061068299583,3.49150580636174
313,314,D,3,Control-I,3.5885429226585197,3.45445608076405
314,315,D,3,Control-I,3.56601276818565,3.40645620069703
315,316,D,3,Control-I,3.54302689574821,3.3478615404790197
316,317,D,3,Control-I,3.5195921165563,3.2791059144738
317,318,D,3,Control-I,3.49571537484074,3.20069836528085
318,319,D,3,Control-I,3.4714037457954197,3.11321939496199
319,320,D,3,Control-I,3.4466644334807004,3.0173166672072798
320,321,D,3,Control-I,3.42150476868875,2.91370021225959
321,322,D,3,Control-I,3.39593220677122,2.8031371700991405
322,323,D,3,Control-I,3.36995432543013,2.68644611080751
323,324,D,3,Control-I,3.34357882247235,2.5644909741610498
324,325,D,3,Control-I,3.3168135135286403,2.43817467332316
325,326,D,3,Control-I,3.2896663297377002,2.30843240999106
326,327,D,3,Control-I,3.26214531539595,2.17622475048964
327,328,D,3,Control-I,3.2342586255739,2.04253051407445
328,329,D,3,Control-I,3.20601452369959,1.9083395260964098
329,330,D,3,Control-I,3.17742137910996,1.7746452896812202
330,331,D,3,Control-I,3.14848766457084,1.6424376301798
331,332,D,3,Control-I,3.1192219537663,1.5126953668477
332,333,D,3,Control-I,3.0896329187580402,1.3863790660098099
333,334,D,3,Control-I,3.0597293274157407,1.2644239293633501
334,335,D,3,Control-I,3.02952004081886,1.14773287007172
335,336,D,3,Control-I,2.99901401063101,1.03716982791127
336,337,D,3,Control-I,2.9682202764473,0.933553372963581
337,338,D,3,Control-I,2.9371479631157498,0.837650645208865
338,339,D,3,Control-I,2.9058062780334,0.7501716748900109
339,340,D,3,Control-I,2.87420450841794,0.671764125697055
340,341,D,3,Control-I,2.84235201855574,0.603008499691838
341,342,D,3,Control-I,2.81025824702698,0.544413839473825
342,343,D,3,Control-I,2.7779327039087898,0.49641395940680294
343,344,D,3,Control-I,2.74538496795726,0.459364233809108
344,345,D,3,Control-I,2.7126246837689703,0.43353896588650503
345,346,D,3,Control-I,2.67966155892315,0.41912935688722797
346,347,D,3,Control-I,2.6465053611051097,0.416242090514829
347,348,D,3,Control-I,2.6131659152118303,0.424898543079364
348,349,D,3,Control-I,2.5796531004406402,0.44503462523466997
349,350,D,3,Control-I,2.54597684736183,0.47650125647346603
350,351,D,3,Control-I,2.51214713497598,0.5190654688672659
351,352,D,3,Control-I,2.47817398775698,0.57241213187941
352,353,D,3,Control-I,2.44406747268154,0.636146285481316
353,354,D,3,Control-I,2.4098376962461696,0.7097960642983321
354,355,D,3,Control-I,2.37549480147235,0.7928161911358871
355,356,D,3,Control-I,2.34104896490099,0.8845920140210591
356,357,D,3,Control-I,2.30651039357688,0.984444056870749
357,358,D,3,Control-I,2.27188932202409,1.09163305009485
358,359,D,3,Control-I,2.23719600921331,1.20536540388966
359,360,D,3,Control-I,2.20244073552186,1.3247990836991201
360,361,D,3,Control-I,2.1676337996874397,1.4490498443441102
361,362,D,3,Control-I,2.13278551575631,1.57719777666432
362,363,D,3,Control-I,2.09790621002709,1.70829411820387
363,364,D,3,Control-I,2.06300621799084,1.8413682775165598
364,365,D,3,Control-I,2.02809588126838,1.97543502008542
365,366,D,3,Control-I,1.99318554454593,2.10950176265427
366,367,D,3,Control-I,1.95828555250967,2.2425759219669703
367,368,D,3,Control-I,1.9234062467804598,2.3736722635065095
368,369,D,3,Control-I,1.88855796284933,2.50182019582672
369,370,D,3,Control-I,1.8537510270148998,2.6260709564717097
370,371,D,3,Control-I,1.81899575332346,2.7455046362811806
371,372,D,3,Control-I,1.7843024405126797,2.8592369900759897
372,373,D,3,Control-I,1.74968136895989,2.96642598330009
373,374,D,3,Control-I,1.71514279763577,3.06627802614977
374,375,D,3,Control-I,1.68069696106442,3.15805384903495
375,376,D,3,Control-I,1.6463540662906,3.2410739758725096
376,377,D,3,Control-I,1.61212428985523,3.31472375468952
377,378,D,3,Control-I,1.57801777477979,3.3784579082914306
378,379,D,3,Control-I,1.54404462756078,3.4318045713035796
379,380,D,3,Control-I,1.5102149151749298,3.47436878369738
380,381,D,3,Control-I,1.47653866209613,3.50583541493618
381,382,D,3,Control-I,1.44302584732494,3.5259714970914797
382,383,D,3,Control-I,1.40968640143165,3.53462794965602
383,384,D,3,Control-I,1.37653020361361,3.53174068328362
384,385,D,3,Control-I,1.3435670787678,3.51733107428435
385,386,D,3,Control-I,1.3108067945795099,3.49150580636174
386,387,D,3,Control-I,1.2782590586279698,3.45445608076405
387,388,D,3,Control-I,1.24593351550979,3.40645620069703
388,389,D,3,Control-I,1.21383974398102,3.34786154047901
389,390,D,3,Control-I,1.18198725411882,3.2791059144738
390,391,D,3,Control-I,1.15038548450337,3.20069836528085
391,392,D,3,Control-I,1.11904379942102,3.11321939496199
392,393,D,3,Control-I,1.08797148608947,3.0173166672072798
393,394,D,3,Control-I,1.05717775190576,2.91370021225959
394,395,D,3,Control-I,1.0266717217179,2.8031371700991405
395,396,D,3,Control-I,0.99646243512103,2.6864461108074997
396,397,D,3,Control-I,0.966558843778722,2.5644909741610498
397,398,D,3,Control-I,0.9369698087704681,2.4381746733231697
398,399,D,3,Control-I,0.907704097965925,2.30843240999107
399,400,D,3,Control-I,0.878770383426809,2.17622475048965
400,401,D,3,Control-I,0.85017723883718,2.04253051407445
401,402,D,3,Control-I,0.8219331369628691,1.9083395260964098
402,403,D,3,Control-I,0.7940464471408192,1.7746452896812202
403,404,D,3,Control-I,0.7665254327990699,1.64243763017979
404,405,D,3,Control-I,0.7393782490081221,1.5126953668476901
405,406,D,3,Control-I,0.7126129400644191,1.38637906600982
406,407,D,3,Control-I,0.6862374371066401,1.2644239293633601
407,408,D,3,Control-I,0.660259555765543,1.14773287007172
408,409,D,3,Control-I,0.634686993848019,1.03716982791127
409,410,D,3,Control-I,0.609527329056064,0.933553372963582
410,411,D,3,Control-I,0.5847880167413481,0.837650645208865
411,412,D,3,Control-I,0.5604763876960239,0.750171674890008
412,413,D,3,Control-I,0.5365996459804679,0.6717641256970529
413,414,D,3,Control-I,0.513164866788555,0.6030084996918411
414,415,D,3,Control-I,0.49017899435112,0.544413839473827
415,416,D,3,Control-I,0.46764883987824396,0.49641395940680494
416,417,D,3,Control-I,0.44558107954093606,0.459364233809108
417,418,D,3,Control-I,0.42398225249284704,0.43353896588650503
418,419,D,3,Control-I,0.402858758932573,0.41912935688722797
419,420,D,3,Control-I,0.38221685820713497,0.416242090514829
420,421,D,3,Control-I,0.36206266695721,0.424898543079364
421,422,D,3,Control-I,0.34240215730462603,0.445034625234669
422,423,D,3,Control-I,0.323241155082703,0.47650125647346503
423,424,D,3,Control-I,0.304585338109928,0.519065468867263
424,425,D,3,Control-I,0.28644023450749395,0.57241213187941
425,426,D,3,Control-I,0.268811221061203,0.6361462854813149
426,427,D,3,Control-I,0.25170352162820303,0.7097960642983321
427,428,D,3,Control-I,0.235122205589052,0.7928161911358871
428,429,D,3,Control-I,0.21907218634554698,0.884592014021063
429,430,D,3,Control-I,0.203558219864775,0.9844440568707441
430,431,D,3,Control-I,0.18858490326982602,1.09163305009484
431,432,D,3,Control-I,0.17415667347755498,1.20536540388965
432,433,D,3,Control-I,0.16027780588383803,1.3247990836991201
433,434,D,3,Control-I,0.146952413096673,1.4490498443441102
434,435,D,3,Control-I,0.13418444371752802,1.57719777666432
435,436,D,3,Control-I,0.12197768117128698,1.70829411820387
436,437,D,3,Control-I,0.11033574258513301,1.84136827751657
437,438,D,3,Control-I,0.0992620777167255,1.9754350200854098
438,439,D,3,Control-I,0.0887599679319532,2.10950176265427
439,440,D,3,Control-I,0.0788325252325989,2.2425759219669703
440,441,D,3,Control-I,0.0694826913341872,2.3736722635065095
441,442,D,3,Control-I,0.0607132367942872,2.50182019582672
442,443,D,3,Control-I,0.0525267601915398,2.6260709564717097
443,444,D,3,Control-I,0.0449256873556414,2.7455046362811806
444,445,D,3,Control-I,0.0379122706485174,2.8592369900759897
445,446,D,3,Control-I,0.0314885882969001,2.96642598330008
446,447,D,3,Control-I,0.0256565437765049,3.06627802614977
447,448,D,3,Control-I,0.0204178652479885,3.15805384903495
448,449,D,3,Control-I,0.0157741050448598,3.2410739758725096
449,450,D,3,Control-I,0.0117266392134866,3.31472375468952
450,451,D,3,Control-I,0.0082766671053468,3.3784579082914306
451,452,D,3,Control-I,0.00542521102163202,3.4318045713035796
452,453,D,3,Control-I,0.00317311591031974,3.47436878369738
453,454,D,3,Control-I,0.0015210491157955,3.50583541493617
454,455,D,3,Control-I,0.00046950018110511796,3.5259714970914797
455,456,D,3,Control-I,1.8780702892263602e-05,3.53462794965602
456,457,D,3,Control-I,0.000169024239065454,3.53174068328362
457,458,D,3,Control-I,0.000920186269222599,3.51733107428435
458,459,D,3,Control-I,0.00227204420784245,3.49150580636174
459,460,D,3,Control-I,0.0042241974702427396,3.45445608076405
460,461,D,3,Control-I,0.00677606759128052,3.40645620069703
461,462,D,3,Control-I,0.00992689839676514,3.3478615404790197
462,463,D,3,Control-I,0.0136757562275289,3.2791059144738104
463,464,D,3,Control-I,0.0180215302160887,3.20069836528085
464,465,D,3,Control-I,0.0229629326158232,3.11321939496199
465,466,D,3,Control-I,0.0284984991825563,3.0173166672072798
466,467,D,3,Control-I,0.0346265896084478,2.91370021225959
467,468,D,3,Control-I,0.0413453880080488,2.80313717009915
468,469,D,3,Control-I,0.0486529034563898,2.6864461108074997
469,470,D,3,Control-I,0.056546970578935,2.56449097416106
470,471,D,3,Control-I,0.0650252501932284,2.4381746733231697
471,472,D,3,Control-I,0.0740852300020427,2.30843240999107
472,473,D,3,Control-I,0.0837242253378311,2.17622475048965
473,474,D,3,Control-I,0.0939393799582496,2.04253051407445
474,475,D,3,Control-I,0.10472766689252098,1.9083395260964098
475,476,D,3,Control-I,0.116085889338399,1.7746452896812202
476,477,D,3,Control-I,0.12801068160944098,1.64243763017979
477,478,D,3,Control-I,0.14049851013233802,1.5126953668477
478,479,D,3,Control-I,0.153545674493991,1.38637906600982
479,480,D,3,Control-I,0.167148308538017,1.2644239293633601
480,481,D,3,Control-I,0.181302381510383,1.14773287007172
481,482,D,3,Control-I,0.196003699253794,1.03716982791127
482,483,D,3,Control-I,0.211247905450524,0.933553372963582
483,484,D,3,Control-I,0.22703048291327999,0.837650645208865
484,485,D,3,Control-I,0.243346754923743,0.750171674890008
485,486,D,3,Control-I,0.260191886618382,0.6717641256970589
486,487,D,3,Control-I,0.277560886421131,0.6030084996918411
487,488,D,3,Control-I,0.29544860752248997,0.5444138394738279
488,489,D,3,Control-I,0.313849749404651,0.49641395940680494
489,490,D,3,Control-I,0.332758859412145,0.459364233809108
490,491,D,3,Control-I,0.35217033436758705,0.43353896588650503
491,492,D,3,Control-I,0.37207842223200893,0.41912935688722797
492,493,D,3,Control-I,0.39247722380932704,0.416242090514829
493,494,D,3,Control-I,0.413360694494394,0.424898543079363
494,495,D,3,Control-I,0.434722646064139,0.445034625234669
495,496,D,3,Control-I,0.456556748511287,0.47650125647346503
496,497,D,3,Control-I,0.478856531920065,0.519065468867263
497,498,D,3,Control-I,0.501615388383376,0.572412131879409
498,499,D,3,Control-I,0.5248265739608761,0.6361462854813149
499,500,D,3,Control-I,0.5484832106773401,0.709796064298331
135,136,B,3,Control-III,0.34278263111810603,0.22232979912955197
136,137,B,3,Control-III,0.357465718038812,0.38248254048440394
137,138,B,3,Control-III,0.372402659059651,0.556728631552062
138,139,B,3,Control-III,0.38758902804263395,0.7437780152376109
139,140,B,3,Control-III,0.403020324938882,0.942245843347057
140,141,B,3,Control-III,0.41869197712209,1.15066272951887
141,142,B,3,Control-III,0.434599340743495,1.3674856280464802
142,143,B,3,Control-III,0.450737702107945,1.5911092580488402
143,144,B,3,Control-III,0.467102279070675,1.81987798840845
144,145,B,3,Control-III,0.483688222454355,2.0520980954848604
145,146,B,3,Control-III,0.500490617486004,2.28605030285194
146,147,B,3,Control-III,0.517504485253351,2.5200025102190198
147,148,B,3,Control-III,0.534724784180186,2.7522226172954305
148,149,B,3,Control-III,0.552146411520293,2.98099134765504
149,150,B,3,Control-III,0.5697642048695021,3.2046149776573998
150,151,B,3,Control-III,0.58757294369542,3.4214378761850095
151,152,B,3,Control-III,0.605567350884388,3.6298547623568203
152,153,B,3,Control-III,0.6237420943052061,3.8283225904662697
153,154,B,3,Control-III,0.642091788389155,4.01537197415182
154,155,B,3,Control-III,0.660610995725859,4.18961806521948
155,156,B,3,Control-III,0.6792942286745072,4.34977080657433
156,157,B,3,Control-III,0.698135950989959,4.494644483351901
157,158,B,3,Control-III,0.717130579463256,4.623166501536151
158,159,B,3,Control-III,0.736272485576042,4.73438532907036
159,160,B,3,Control-III,0.7555559971684208,4.8274775406675
160,161,B,3,Control-III,0.7749754001197359,4.9017539141630095
161,162,B,3,Control-III,0.7945249400417859,4.95666453327455
162,163,B,3,Control-III,0.81419882398398,4.99180285898974
163,164,B,3,Control-III,0.833991222149909,5.00690873943881
164,165,B,3,Control-III,0.85389626962484,5.001870335968
165,166,B,3,Control-III,0.873908068113621,4.9767249511538205
166,167,B,3,Control-III,0.89402068768847,4.93165875262784
167,168,B,3,Control-III,0.9142281685461401,4.86700539475668
168,169,B,3,Control-III,0.9345245227739408,4.78324354838179
169,170,B,3,Control-III,0.954903736124083,4.68099335690803
170,171,B,3,Control-III,0.975359769795832,4.56101184497889
171,172,B,3,Control-III,0.9958865622249329,4.424187313730861
172,173,B,3,Control-III,1.01647803087978,4.27153276412259
173,174,B,3,Control-III,1.03712807406382,4.10417839703027
174,175,B,3,Control-III,1.05783057272359,3.9233632456357004
175,176,B,3,Control-III,1.07857939226194,3.7304260020581603
176,177,B,3,Control-III,1.09936838435584,3.5267951061462797
177,178,B,3,Control-III,1.12019138877827,3.31397816980923
178,179,B,3,Control-III,1.14104223522363,3.0935508151855404
179,180,B,3,Control-III,1.1619147451361203,2.86714500928811
180,181,B,3,Control-III,1.1828027335405702,2.63643698149137
181,182,B,3,Control-III,1.20370001087524,2.40313481331549
182,183,B,3,Control-III,1.2246003848258402,2.16896579238841
183,184,B,3,Control-III,1.24549766216051,1.93566362421254
184,185,B,3,Control-III,1.26638565056496,1.7049555964158
185,186,B,3,Control-III,1.2872581604774498,1.4785497905183602
186,187,B,3,Control-III,1.30810900692281,1.2581224358946699
187,188,B,3,Control-III,1.32893201134524,1.04530549955762
188,189,B,3,Control-III,1.34972100343914,0.8416746036457421
189,190,B,3,Control-III,1.37046982297749,0.648737360068196
190,191,B,3,Control-III,1.39117232163726,0.467922208673633
191,192,B,3,Control-III,1.4118223648213,0.30056784158130895
192,193,B,3,Control-III,1.43241383347615,0.14791329197304198
193,194,B,3,Control-III,1.45294062590525,0.0110887607250037
194,195,B,3,Control-III,1.473396659577,-0.108892751204131
195,196,B,3,Control-III,1.49377587292714,-0.21114294267788802
196,197,B,3,Control-III,1.51407222715494,-0.294904789052784
197,198,B,3,Control-III,1.53427970801261,-0.35955814692395
198,199,B,3,Control-III,1.55439232758746,-0.40462434544992604
199,200,B,3,Control-III,1.57440412607624,-0.429769730264105
200,201,B,3,Control-III,1.5943091735511699,-0.43480813373491795
201,202,B,3,Control-III,1.6141015717171001,-0.419702253285848
202,203,B,3,Control-III,1.63377545565929,-0.384563927570659
203,204,B,3,Control-III,1.6533249955813403,-0.32965330845912605
204,205,B,3,Control-III,1.67274439853266,-0.25537693496361497
205,206,B,3,Control-III,1.6920279101250402,-0.162284723366473
206,207,B,3,Control-III,1.7111698162378202,-0.0510658958322684
207,208,B,3,Control-III,1.7301644447111202,0.0774561223519875
208,209,B,3,Control-III,1.7490061670265702,0.22232979912955197
209,210,B,3,Control-III,1.76768939997522,0.38248254048440394
210,211,B,3,Control-III,1.7862086073119199,0.5567286315520571
211,212,B,3,Control-III,1.8045583013958701,0.743778015237606
